PARTID;DESCRIPCION;FAMILIA;RUBRO;SUB-RUBRO;MARCA;UNIT_PRICE;IVA;MONEDA;CODIGO DE BARRAS;STOCK_UM;CASE_QTY;DESCRIPCION BULTO
22012216;INT.DIFERENCIAL CXTD-2X16A-10MA- CL AC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;42.34;21;USD;2201221600002;Un;1;
22012225;INT.DIFERENCIAL CXTD-2X25A-10MA-CLASEAC ;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;40.64;21;USD;2201222500004;Un;1;
22031225;INT.DIFERENCIAL CXTD -2X25A-30MA- CL.ASI;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;64.16;21;USD;2203122500009;Un;1;
22031240;INT.DIFERENCIAL CXTD -2X40A-30MA- CL.ASI;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;64.16;21;USD;2203124000002;Un;1;
22031263;INT.DIFERENCIAL CXTD -2X63A-30MA- CL.ASI;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;64.16;21;USD;2203126300001;Un;1;
22031425;INT.DIFERENCIAL CXTD -4X25A-30MA- CL.ASI;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;64.16;21;USD;2203142500003;Un;1;
22031440;INT.DIFERENCIAL CXTD -4X40A-30MA- CL.ASI;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;64.16;21;USD;2203144000006;Un;1;
22031463;INT.DIFERENCIAL CXTD -4X63A-30MA- CL.ASI;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;64.16;21;USD;2203146300005;Un;1;
22032225;INT.DIFERENCIAL CXTD-2X25A-30MA- CLASEAC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;42.67;21;USD;2203222500008;Un;1;
22032240;INT.DIFERENCIAL CXTD-2X40A-30MA- CLASEAC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;42.67;21;USD;2203224000001;Un;1;
22032263;INT.DIFERENCIAL CXTD-2X63A-30MA- CLASEAC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;42.67;21;USD;2203226300000;Un;1;
22032425;INT.DIFERENCIAL CXTD-4X25A-30MA- CLASEAC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;73.57;21;USD;2203242500002;Un;1;
22032440;INT.DIFERENCIAL CXTD-4X40A-30MA- CLASEAC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;73.57;21;USD;2203244000005;Un;1;
22032463;INT.DIFERENCIAL CXTD-4X63A-30MA- CLASEAC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;73.57;21;USD;2203246300004;Un;1;
22302201;INT.DIFERENCIAL CXTD-2X100A-300MA-CLASAC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;63.67;21;USD;2230220100008;Un;1;
22302225;INT.DIFERENCIAL CXTD-2X25A-300MA-CLASEAC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;63.67;21;USD;2230222500004;Un;1;
22302240;INT.DIFERENCIAL CXTD-2X40A-300MA-CLASEAC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;63.67;21;USD;2230224000007;Un;1;
22302263;INT.DIFERENCIAL CXTD-2X63A-300MA-CLASEAC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;63.67;21;USD;2230226300006;Un;1;
22302280;INT.DIFERENCIAL CXTD-2X80A-300MA-CLASEAC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;63.67;21;USD;2230228000003;Un;1;
22302401;INT.DIFERENCIAL CXTD-4X100A-300MA- CL AC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;92.14;21;USD;2230240100002;Un;1;
22302425;INT.DIFERENCIAL CXTD-4X25A-300MA-CLASEAC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;92.14;21;USD;2230242500008;Un;1;
22302440;INT.DIFERENCIAL CXTD-4X40A-300MA-CLASEAC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;92.14;21;USD;2230244000001;Un;1;
22302463;INT.DIFERENCIAL CXTD-4X63A-300MA- CL AC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;92.14;21;USD;2230246300000;Un;1;
22302480;INT.DIFERENCIAL CXTD-4X80A-300MA- CLA AC;INTERRUPTORES CONEXTUBE;;;CONEXTUBE;92.14;21;USD;2230248000007;Un;1;
23000144;BRIDA MODULO C/TAPA CMBR IP44;SEMIELABORADOS;;;CONEXTUBE;1,885.94;21;ARS;2300014400000;Un;1;
23000145;CJTO. TOMA DE EMBUTIR DE 10 A.- IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;11,436.24;21;ARS;0230001450007;Un;10;
23000146;CJTO. TOMA DE EMBUTIR DE 20 A.- IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;14,857.81;21;ARS;0230001460004;Un;10;
23000147;CJTO. TOMA DE EMBUTIR SCHUKO.- IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;14,857.81;21;ARS;0230001470001;Un;10;
23000148;CJTO. TOMA DE EMBUTIR USB.- IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;80,022.45;21;ARS;0230001480008;Un;10;
23000149;CJTO. TOMA DE EMBUTIR SCHUKO POL.- IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;14,857.81;21;ARS;0230001490005;Un;10;
23121549;Toma Móvil 2P 16A 24V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;38.16;21;USD;;Un;10;
23121579;Ficha Móvil 2P 16A 24V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;48.22;21;USD;;Un;10;
23131149;Ficha Móvil 2P+T 16A 230V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;8.96;21;USD;0231311490004;Un;10;
23131179;Ficha Móvil 2P+T 16A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;27.38;21;USD;0231311790001;Un;10;
23132149;Ficha Móvil 2P+T 32A 230V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;18.31;21;USD;0231321490003;Un;10;
23132179;Ficha Móvil 2P+T 32A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;42.08;21;USD;0231321790000;Un;10;
23133179;Ficha Móvil 2P+T 63A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;130.45;21;USD;2313317900009;Un;2;
23134179;Ficha Móvil 2P+T 125A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;311.02;21;USD;2313417900008;Un;2;
23141249;Ficha Móvil 3P+T 16A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;10.10;21;USD;0231412490008;Un;10;
23141279;Ficha Móvil 3P+T 16A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;30.94;21;USD;0231412790005;Un;10;
23142249;Ficha Móvil 3P+T 32A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;17.05;21;USD;0231422490007;Un;10;
23142274;"Ficha Móvil 3P+T 32A 400V IP67 ""3H""";FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;66.69;21;USD;0231422740009;Un;10;
23142279;Ficha Móvil 3P+T 32A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;42.23;21;USD;0231422790004;Un;10;
23143279;Ficha Móvil 3P+T 63A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;115.50;21;USD;2314327900003;Un;2;
23144279;Ficha Móvil 3P+T 125A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;322.15;21;USD;2314427900002;Un;2;
23151249;Ficha Móvil 3P+N+T 16A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;13.71;21;USD;0231512490005;Un;10;
23151279;Ficha Móvil 3P+N+T 16A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;37.05;21;USD;0231512790002;Un;10;
23152249;Ficha Móvil 3P+N+T 32A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;20.70;21;USD;0231522490004;Un;10;
23152279;Ficha Móvil 3P+N+T 32A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;47.04;21;USD;0231522790001;Un;10;
23153279;Ficha Móvil 3P+N+T 63A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;122.97;21;USD;2315327900000;Un;2;
23154279;Ficha Móvil 3P+N+T 125A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;343.65;21;USD;2315427900009;Un;2;
23221549;Toma Pared 2P 16A 24V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;47.12;21;USD;;Un;10;
23221579;Toma Pared 2P 16A 24V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;59.54;21;USD;;Un;10;
23231149;Toma Pared 2P+T 16A 230V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;21.74;21;USD;0232311490003;Un;10;
23231179;Toma SOP 90° 2P+T 16A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;64.79;21;USD;0232311790000;Un;10;
23232149;Toma Pared 2P+T 32A 230V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;30.82;21;USD;0232321490002;Un;10;
23232179;Toma SOP 90° 2P+T 32A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;98.18;21;USD;0232321790009;Un;10;
23233179;Toma SOP 90° 2P+T 63A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;224.05;21;USD;2323317900008;Un;2;
23234179;Toma SOP 90° 2P+T 125A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;486.50;21;USD;2323417900007;Un;2;
23241249;Toma Pared 3P+T 16A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;26.36;21;USD;0232412490007;Un;10;
23241279;Toma SOP 90° 3P+T 16A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;69.53;21;USD;0232412790004;Un;10;
23242249;Toma Pared 3P+T 32A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;33.72;21;USD;0232422490006;Un;10;
23242274;"Toma SOP 90° 3P+T 32A 400V IP67 ""3H""";FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;113.38;21;USD;0232422740008;Un;10;
23242279;Toma SOP 90° 3P+T 32A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;96.60;21;USD;0232422790003;Un;10;
23243279; Toma Pared 3P+T 63A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;219.09;21;USD;2324327900002;Un;2;
23244279;Toma SOP 90° 3P+T 125A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;481.16;21;USD;2324427900001;Un;2;
23251249;Toma Pared 3P+N+T 16A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;28.22;21;USD;0232512490004;Un;10;
23251279;Toma SOP 90° 3P+N+T 16A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;80.96;21;USD;0232512790001;Un;10;
23252249;Toma Pared 3P+N+T 32A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;38.33;21;USD;0232522490003;Un;10;
23252279;Toma SOP 90° 3P+N+T 32A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;103.97;21;USD;0232522790000;Un;10;
23253279;Toma Pared 3P+N+T 63A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;228.69;21;USD;2325327900009;Un;2;
23254279;Toma Pared 3P+N+T 125A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;505.04;21;USD;2325427900008;Un;2;
23321549;Toma Móvil 2P 16A 24V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;37.58;21;USD;;Un;10;
23321579;Toma Móvil 2P 16A 24V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;47.49;21;USD;;Un;10;
23331149;Toma Movil 2P+T 16A 230V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;14.40;21;USD;0233311490002;Un;10;
23331179;Toma Movil 2P+T 16A 220V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;37.65;21;USD;0233311790009;Un;10;
23331179;Toma Movil 2P+T 16A 220V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;37.65;21;USD;0233311790009;Un;10;
23332149;Toma Movil 2P+T 32A 220V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;23.36;21;USD;0233321490001;Un;10;
23332179;Toma Movil 2P+T 32A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;38.45;21;USD;0233321790008;Un;10;
23332179;Toma Movil 2P+T 32A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;38.45;21;USD;0233321790008;Un;10;
23333179;Toma Movil 2P+T 63A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;149.71;21;USD;2333317900007;Un;2;
23334179;Toma Movil 2P+T 125A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;430.86;21;USD;2333417900006;Un;2;
23341249;Toma Movil 3P+T 16A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;15.41;21;USD;0233412490006;Un;10;
23341279;Toma Movil 3P+T 16A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;41.56;21;USD;0233412790003;Un;10;
23341279;Toma Movil 3P+T 16A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;41.56;21;USD;0233412790003;Un;10;
23342249;Toma Movil 3P+T 32A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;23.58;21;USD;0233422490005;Un;10;
23342274;"Toma Movil 3P+T 32A 400V IP67 ""3H""";FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;81.85;21;USD;0233422740007;Un;10;
23342279;Toma Movil 3P+T 32A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;51.83;21;USD;0233422790002;Un;10;
23342279;Toma Movil 3P+T 32A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;51.83;21;USD;0233422790002;Un;10;
23343279;Toma Movil 3P+T 63A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;151.25;21;USD;2334327900001;Un;2;
23344279;Toma Movil 3P+T 125A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;424.83;21;USD;2334427900000;Un;2;
23351249;Toma Movil 3P+N+T 16A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;20.63;21;USD;0233512490003;Un;10;
23351279;Toma Movil 3P+N+T 16A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;47.79;21;USD;0233512790000;Un;10;
23351279;Toma Movil 3P+N+T 16A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;47.79;21;USD;0233512790000;Un;10;
23352249;Toma Movil 3P+N+T 32A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;27.16;21;USD;0233522490002;Un;10;
23352279;Toma Movil 3P+N+T 32A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;59.15;21;USD;0233522790009;Un;10;
23352279;Toma Movil 3P+N+T 32A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;59.15;21;USD;0233522790009;Un;10;
23353279;Toma Movil 3P+N+T 63A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;161.53;21;USD;2335327900008;Un;2;
23354279;Toma Movil 3P+N+T 125A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;463.10;21;USD;2335427900007;Un;2;
23421541;Toma Embutir 2P 16A 24V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;29.38;21;USD;;Un;10;
23421571;Toma Embutir 2P 16A 24V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;37.13;21;USD;;Un;10;
23431141;Toma Embutir 2P+T 16A 230V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;19.08;21;USD;0234311410005;Un;10;
23431171;Toma Embutir 2P+T 16A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;29.73;21;USD;0234311710002;Un;10;
23432141;Toma Embutir 2P+T 32A 230V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;33.70;21;USD;0234321410004;Un;10;
23432171;Toma Embutir 2P+T 32A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;53.60;21;USD;0234321710001;Un;10;
23433172;Toma Embutir 2P+T 63A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;127.27;21;USD;2343317200007;Un;2;
23434173;Toma Embutir 2P+T 125A 220V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;334.61;21;USD;2343417300003;Un;2;
23441241;Toma Embutir 3P+T 16A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;20.70;21;USD;0234412410009;Un;10;
23441271;Toma Embutir 3P+T 16A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;33.64;21;USD;0234412710006;Un;10;
23442241;Toma Embutir 3P+T 32A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;34.44;21;USD;0234422410008;Un;10;
23442271;Toma Embutir 3P+T 32A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;47.97;21;USD;0234422710005;Un;10;
23442274;"Toma Embutir 3P+T 32A 400V IP67 ""3H""";FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;76.99;21;USD;0234422740006;Un;10;
23443272;Toma Embutir 3P+T 63A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;119.73;21;USD;2344327200001;Un;2;
23444273;Toma Embutir 3P+T 125A 380V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;331.15;21;USD;2344427300007;Un;2;
23451241;Toma Embutir 3P+N+T 16A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;28.27;21;USD;0234512410006;Un;10;
23451271;Toma Embutir 3P+N+T 16A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;41.61;21;USD;0234512710003;Un;10;
23452241;Toma Embutir 3P+N+T 32A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;40.08;21;USD;0234522410005;Un;10;
23452271;Toma Embutir 3P+N+T 32A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;51.83;21;USD;0234522710002;Un;10;
23453272;Toma Embutir 3P+N+T 63A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;129.74;21;USD;2345327200008;Un;2;
23454273;Toma Embutir 3P+N+T 125A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;368.43;21;USD;2345427300004;Un;2;
23531147;Ficha SOP 90° 2P+T 16A 230V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;33.42;21;USD;0235311470006;Un;10;
23532147;Ficha SOP 90° 2P+T 32A 230V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;54.81;21;USD;0235321470005;Un;10;
23533175;Ficha SOP 90° 2P+T 63A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;200.16;21;USD;2353317500007;Un;2;
23534175;Ficha SOP 90° 2P+T 125A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;339.56;21;USD;2353417500006;Un;2;
23541247;Ficha SOP 90° 3P+T 16A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;37.82;21;USD;0235412470000;Un;10;
23542247;Ficha SOP 90° 3P+T 32A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;58.41;21;USD;0235422470009;Un;10;
23543275;Ficha SOP 90° 3P+T 63A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;194.35;21;USD;2354327500001;Un;2;
23544275;Ficha SOP 90° 3P+T 125A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;332.56;21;USD;2354427500000;Un;2;
23551247;Ficha SOP 90° 3P+N+T 16A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;49.10;21;USD;0235512470007;Un;10;
23552247;Ficha SOP 90° 3P+N+T 32A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;59.89;21;USD;0235522470006;Un;10;
23553275;Ficha SOP 90° 3P+N+T 63A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;206.32;21;USD;2355327500008;Un;2;
23554275;Ficha SOP 90° 3P+N+T 125A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;381.57;21;USD;2355427500007;Un;2;
23631145;Ficha embutir 2P+T 16A 230V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;30.79;21;USD;0236311450001;Un;10;
23632145;Ficha Embutir 2P+T 32A 230V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;45.75;21;USD;0236321450000;Un;10;
23633175;Ficha Embutir 2P+T 63A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;170.14;21;USD;2363317500006;Un;2;
23634175;Ficha Embutir 2P+T 125A 230V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;399.48;21;USD;2363417500005;Un;2;
23641245;Ficha Embutir 3P+T 16A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;33.89;21;USD;0236412450005;Un;10;
23642245;Ficha Embutir 3P+T 32A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;48.31;21;USD;0236422450004;Un;10;
23643275;Ficha Embutir 3P+T 63A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;188.74;21;USD;2364327500000;Un;2;
23644275;Ficha Embutir 3P+T 125A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;388.71;21;USD;2364427500009;Un;2;
23651245;Ficha Embutir 3P+N+T 16A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;41.77;21;USD;0236512450002;Un;10;
23652245;Ficha Embutir 3P+N+T 32A 400V IP44;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;49.34;21;USD;0236522450001;Un;10;
23653275;Ficha Embutir 3P+N+T 63A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;202.73;21;USD;2365327500007;Un;2;
23654275;Ficha Embutir 3P+N+T 125A 400V IP67;FICHAS Y TOMAS INDUSTRIALES PCE;;;CONEXTUBE;446.64;21;USD;2365427500006;Un;2;
23831140;Int.Bloqueo embutir 2P+T 16A 230V IP44;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;188.54;21;USD;0238311400004;Un;1;
23831170;Int.Bloqueo embutir 2P+T 16A 230V IP67;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;250.99;21;USD;0238311700001;Un;1;
23832140;Int.Bloqueo embutir 2P+T 32A 230V IP44;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;219.58;21;USD;0238321400003;Un;1;
23832170;Int.Bloqueo embutir 2P+T 32A 230V IP67;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;286.12;21;USD;0238321700000;Un;1;
23841240;Int.Bloqueo embutir 3P+T 16A 400V IP44;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;211.16;21;USD;0238412400008;Un;1;
23841270;Int.Bloqueo embutir 3P+T 16A 400V IP67;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;268.15;21;USD;0238412700005;Un;1;
23842240;Int.Bloqueo embutir 3P+T 32A 400V IP44;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;249.60;21;USD;0238422400007;Un;1;
23842270;Int.Bloqueo embutir 3P+T 32A 400V IP67;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;317.35;21;USD;0238422700004;Un;1;
23842274;Int.Bloqueo emb.3P+T 32A 400V IP67 3H;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;317.35;21;USD;0238422740002;Un;1;
23851240;Int.Bloqueo embutir 3P+N+T 16A 400V IP44;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;228.62;21;USD;0238512400005;Un;1;
23851270;Int.Bloqueo embutir 3P+N+T 16A 400V IP67;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;284.50;21;USD;0238512700002;Un;1;
23852240;Int.Bloqueo embutir 3P+N+T 32A 400V IP44;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;279.63;21;USD;0238522400004;Un;1;
23852270;Int.Bloqueo embutir 3P+N+T 32A 400V IP67;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;355.90;21;USD;0238522700001;Un;1;
23931140;Int.Bloqueo SOB 2P+T 16A 230V IP44;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;209.39;21;USD;0239311400003;Un;1;
23931170;Int.Bloqueo SOB 2P+T 16A 230V IP67;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;291.15;21;USD;0239311700000;Un;1;
23932140;Int.Bloqueo SOB 2P+T 32A 230V IP44;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;254.71;21;USD;0239321400002;Un;1;
23932170;Int.Bloqueo SOB 2P+T 32A 230V IP67;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;331.90;21;USD;0239321700009;Un;1;
23941240;Int.Bloqueo SOB 3P+T 16A 400V IP44;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;234.53;21;USD;0239412400007;Un;1;
23941270;Int.Bloqueo SOB 3P+T 16A 400V IP67;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;311.06;21;USD;0239412700004;Un;1;
23942240;Int.Bloqueo SOB 3P+T 32A 400V IP44;INTERRUPTORES DE BLOQUEO PCE;;;CONEXTUBE;289.55;21;USD;0239422400006;Un;1;
